track_id,genre_id,genre_parent_id,track_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence
213,10,10,171,0.6982777609999999,0.28581564600000003,0.213493734,0.9556913,0.08703592800000001,0.06409381900000001,125.645,0.150599136
255,12,12,172,0.815548904,0.144125071,0.892721187,0.9004301240000001,0.104703467,0.10229365800000001,138.68,0.034916419
256,31,12,173,0.842112888,0.285293229,0.564688697,0.9516243459999999,0.110481378,0.040610547000000004,166.55200000000002,0.254299214
424,1,38,174,0.367392646,0.339698071,0.846639439,0.9091861790000001,0.19894398,0.462607473,70.887,0.048242732999999996
459,36,12,175,0.993927617,0.310089977,0.95249313,0.27431147899999997,0.35423051899999997,0.825743907,69.413,0.033402312
534,17,17,176,0.8335160140000001,0.206509279,0.779140487,0.9408410859999999,0.372311399,0.077227145,123.583,0.028143816000000002
540,17,17,177,0.754275299,0.209112907,0.579959277,0.736865435,0.112164893,0.073350202,95.932,0.083330261
546,17,17,178,0.995553322,0.18614593,0.413054236,0.955137448,0.11171627599999999,0.040892505,61.316,0.252819344
574,25,12,179,0.958873292,0.274608855,0.98948247,0.919362308,0.5465156879999999,0.18531631199999998,84.17299999999999,0.0332076
602,17,17,189,0.993670209,0.6225780360000001,0.216906878,0.972870004,0.110989349,0.029923502999999997,92.124,0.039641258
615,41,38,190,0.99062949,0.5007534570000001,0.37122974299999995,0.102838444,0.21881019399999999,0.032528811,100.919,0.251232305
620,17,17,191,0.982463915,0.286557293,0.23834794199999998,0.942936852,0.097493219,0.02990791,115.292,0.086136508
621,17,17,192,0.992865643,0.653847565,0.044151244000000006,0.338404211,0.112740831,0.845311928,129.673,0.788160273
625,17,17,193,0.914038875,0.640601044,0.164071252,0.7605621929999999,0.258399033,0.09921032099999999,49.831,0.19078971100000003
666,79,2,194,0.9929059490000001,0.49473017700000005,0.200337559,0.618086852,0.086449938,0.038937795,103.779,0.253244415
667,79,2,195,0.989495551,0.493989456,0.184508387,0.968416643,0.11659458699999999,0.04234154,50.168,0.267029516
676,21,21,196,0.995459498,0.370060505,0.146733775,0.972813356,0.117827832,0.035720032,107.346,0.136060118
690,12,12,197,0.9835851840000001,0.602656565,0.007043697,0.791713442,0.080021913,0.421113443,128.69799999999998,0.770009457
694,21,21,198,0.994758357,0.444476637,0.254202456,0.9073222679999999,0.138199081,0.032691843,107.605,0.192034077
695,21,21,199,0.8370462240000001,0.652686963,0.208152213,0.913980896,0.098106908,0.044584711,86.536,0.34776472
704,46,2,200,0.960191604,0.215925929,0.29512645600000004,0.8029777140000001,0.17007612100000002,0.037825105,200.391,0.36773992899999997
705,46,2,201,0.991812893,0.461854871,0.543751241,0.964922262,0.13700643199999998,0.02568771,93.945,0.758631548
706,46,2,202,0.994847915,0.571658937,0.211420522,0.968892685,0.120100005,0.035420087999999995,111.007,0.192613284
707,46,2,203,0.992764778,0.58898676,0.137918295,0.087376056,0.09576879,0.058463974,122.31,0.631042683
708,46,2,204,0.976754028,0.413428413,0.226167358,0.26487099399999997,0.145063658,0.039428972,105.012,0.253538532
709,46,2,205,0.9955932409999999,0.29089365899999997,0.133998154,0.965615896,0.101731056,0.032228432,103.425,0.126066853
714,17,17,206,0.995648722,0.403129003,0.209892274,0.972870004,0.128509764,0.038009667000000004,119.073,0.929618895
715,17,17,207,0.9872581159999999,0.633733393,0.008987468,0.91008157,0.107974576,0.248673322,49.581,0.7088659409999999
716,17,17,208,0.9857274229999999,0.416511608,0.36330957799999997,0.783343608,0.20849826899999999,0.03317752,110.579,0.218290722
718,17,17,209,0.9952728479999999,0.480660903,0.575464372,0.8969551170000001,0.36915669,0.080061934,96.053,0.222953144
777,12,12,210,0.98953329,0.43018958,0.22703585899999998,0.524683851,0.105815294,0.034497728,96.845,0.272791224
814,17,17,211,0.9911357829999999,0.605553826,0.173004336,0.806026674,0.165239674,0.029838101000000002,95.105,0.154600307
821,10,10,212,0.8440504740000001,0.668737816,0.35695776,0.029864837,0.618520472,0.02892711,100.117,0.34881740299999997
822,10,10,213,0.933741035,0.312719823,0.34099904700000006,0.919242324,0.082975843,0.032745236000000004,142.499,0.043053815
825,12,12,226,0.132583296,0.541156534,0.757255185,0.8826174390000001,0.099432659,0.02921597,144.808,0.7335055159999999
853,2,2,228,0.016759124,0.36195545,0.872379042,0.922775365,0.15177309,0.03860093,146.546,0.532632464
890,49,17,236,0.23001264800000001,0.848918355,0.444920717,0.820066865,0.162605939,0.10174377300000001,120.095,0.84631348
892,49,17,237,0.968318169,0.306269119,0.5410397889999999,0.9562061820000001,0.088763521,0.118232716,130.996,0.039938682
897,32,38,238,0.9761979690000001,0.245786029,0.286940546,0.961436016,0.116216601,0.048798335,81.869,0.117597731
993,12,12,247,0.993396802,0.441971555,0.484894395,0.938292699,0.092892846,0.044921869,133.196,0.638205074
995,32,38,249,0.979755252,0.371783751,0.523408141,0.9688381620000001,0.109446962,0.070379131,168.606,0.377169697
997,32,38,252,0.993188,0.710144852,0.250673243,0.946342472,0.105912465,0.036461641,111.228,0.49051650799999996
998,32,38,255,0.9873281740000001,0.7035909909999999,0.435712052,0.90172303,0.11375812,0.067624008,122.811,0.910820773
1066,22,38,256,0.430246542,0.262049934,0.97208567,0.896692962,0.40734359,0.151244955,118.281,0.06179626
1069,22,38,257,0.357085575,0.189345158,0.9397064970000001,0.9456612190000001,0.146850113,0.064066994,83.959,0.20225971899999998
1073,22,38,258,0.061475307,0.287632562,0.9386526140000001,0.875299637,0.116520354,0.090615948,119.803,0.142596245
1075,22,38,303,0.922907026,0.44086803,0.243451728,0.8597139690000001,0.114738342,0.337815795,129.59799999999998,0.577068854
1082,2,2,304,0.86568677,0.27887495,0.066924556,0.914963313,0.111546332,0.034110269,143.114,0.074577945
1083,1,38,305,0.76424761,0.733111717,0.07948683,0.935461343,0.11164063099999999,0.042528775,108.131,0.107946455
1087,12,12,306,0.967960495,0.304326153,0.34257858399999996,0.7606700270000001,0.11113636800000001,0.04442105,142.342,0.098576497
1102,12,12,307,0.7737696609999999,0.552026166,0.251327674,0.568975834,0.11074307900000001,0.050632553,117.24700000000001,0.35698424700000003
1193,17,17,308,0.881460625,0.474334149,0.035017151,0.930933638,0.104743766,0.033712152,92.95100000000001,0.319239398
1195,17,17,309,0.33548143,0.39026309200000003,0.021067363,0.9375081470000001,0.089045697,0.041490645,60.382,0.039932121
1196,17,17,310,0.807939395,0.5854778620000001,0.424564282,0.890464018,0.110307525,0.039165992999999996,142.579,0.205182953
1197,17,17,311,0.566658415,0.669094805,0.057540453,0.121327987,0.10627016800000001,0.051355469,188.94,0.694344197
1249,32,38,312,0.990320057,0.362013783,0.48608808700000006,0.848269341,0.093920845,0.567185313,91.32,0.376977444
1259,32,38,313,0.97720379,0.7488810229999999,0.131260286,0.7658816690000001,0.11236598800000001,0.134036919,101.10600000000001,0.521582006
1270,25,12,314,0.078123304,0.7247998640000001,0.43095475200000005,0.016487276999999998,0.070829303,0.032861656,89.03200000000001,0.8506392190000001
1276,22,38,315,0.4764017,0.44301671299999995,0.16839301899999998,0.90966797,0.150000148,0.056420994,107.08,0.509662129
1277,22,38,316,0.797109673,0.483917086,0.061000622000000004,0.597670577,0.11034757099999999,0.19106641300000002,103.859,0.252571453
1278,22,38,317,0.968785317,0.398754509,0.333720509,0.930614717,0.27720274899999997,0.040043801000000004,112.977,0.240823378
1417,12,12,318,0.605176535,0.45289278200000005,0.259907492,0.965211788,0.09935482400000001,0.075779772,78.172,0.5171763460000001
1427,12,12,319,0.890498485,0.31641308100000004,0.059613107,0.913302878,0.108808026,0.038778514,133.934,0.122417322
1443,47,38,320,0.864403644,0.692845327,0.116538852,0.751706267,0.107039341,0.123691383,126.665,0.33986853100000003
1482,15,15,321,0.8975934040000001,0.254715755,0.271616395,0.958616618,0.080403956,0.032524802,147.547,0.178369455
1510,32,38,322,0.800476547,0.434217643,0.183197095,0.939285941,0.12250383599999999,0.078796032,143.529,0.146380735
1544,33,17,323,0.9738249920000001,0.335058487,0.12580337800000002,0.922346157,0.110517364,0.033583558,73.895,0.143815277
1642,10,10,324,0.967250313,0.576881127,0.343455425,0.963476673,0.112806981,0.10542774,111.988,0.434777212
1644,10,10,325,0.9279495209999999,0.517065201,0.12899274,0.901481965,0.240380101,0.396332932,114.819,0.48422366
1649,10,10,326,0.9333321720000001,0.6141929629999999,0.711231095,0.844746731,0.154399913,0.579897204,197.924,0.380919806
1661,10,10,327,0.9281708890000001,0.55309119,0.303936877,0.954230323,0.11075174199999999,0.107400985,110.039,0.616368064
1663,10,10,328,0.297540646,0.624953428,0.176883622,0.815871157,0.09282263,0.055148622,114.85799999999999,0.503635493
1666,10,10,330,0.941776614,0.491971671,0.302143045,0.864935281,0.118437639,,132.303,0.511464338
1673,30,38,331,0.84942419,0.6947840270000001,0.254716932,0.958145514,0.111972028,0.11396884199999999,85.471,0.594901745
1680,2,2,332,0.993633002,0.47495815,0.590822834,0.90078984,0.13966055300000002,0.228849159,101.637,0.28124816399999997
1681,2,2,333,0.955110164,0.5169835970000001,0.11365647,1.2840000000000001e-06,0.208705038,0.713184877,92.49,0.389560656
1682,2,2,334,0.945216322,0.214346058,0.641975417,0.9660183000000001,0.11105647800000001,0.049772798,149.17,0.18706592600000002
1683,2,2,335,0.765788658,0.6351690520000001,0.21223452399999998,0.860556463,0.085405497,0.037868589,111.807,0.37825010299999995
1684,2,2,336,0.936369325,0.561875392,0.14225037699999998,0.555474815,0.111512136,0.077240684,124.80799999999999,0.47086019700000004
1685,2,2,337,0.867452641,0.46191870799999996,0.41427819299999996,0.014839459,0.262517031,0.095734865,87.09200000000001,0.685758599
1686,2,2,338,0.98456926,0.460057345,0.043613652,0.23800501300000002,0.102993179,0.039791255,118.805,0.316104681
1687,2,2,339,0.9904914909999999,0.45256935600000003,0.098362435,0.576300783,0.11647675099999999,0.06462040000000001,126.26700000000001,0.60969735
1688,2,2,340,0.947995787,0.601460814,0.141297082,0.9124040109999999,0.109157635,0.041656297,147.178,0.483794739
1689,2,2,341,0.977281533,0.468807741,0.134975265,0.6876997509999999,0.10538073699999999,0.073124034,119.646,0.43070743200000006
1701,17,17,342,0.020857709,0.14456897300000002,0.101061237,0.333791231,0.142994549,0.041328752999999996,159.15,0.23775655699999998
1702,17,17,343,0.5486661310000001,0.457006842,0.181635435,8.0627e-06,0.13033197900000001,0.112145364,124.648,0.25914723300000003
1703,17,17,344,0.976710359,0.536150896,0.33063315600000004,0.867754397,0.119233225,0.232173615,127.505,0.38016437
1704,17,17,345,0.932314592,0.34086588,0.207093477,0.927402182,0.11141979199999999,0.177946753,82.64200000000001,0.444350078
1706,12,12,346,0.946705225,0.730398165,0.064884716,0.9449288109999999,0.111093922,0.058081212,117.63600000000001,0.59477658
1720,58,12,347,0.73466854,0.7243246440000001,0.348329822,0.9583185190000001,0.121679767,0.413082766,134.024,0.92991786
1732,38,38,348,0.0030567420000000003,0.44668636700000003,0.29060387600000004,0.8116356,0.067158409,0.047248562,120.348,0.039228219
1733,38,38,349,0.929167328,0.49557553,0.08818655199999999,0.15137646400000002,0.291241825,,131.923,0.268548425
1735,38,38,350,0.989663515,0.463938455,0.363611643,0.9190113759999999,0.11873964099999999,0.037621845,99.384,0.591003485
1736,38,38,351,0.859157721,0.82809202,0.08938819199999999,0.927883224,0.10894627300000001,0.417220191,126.787,0.680352948
1883,12,12,352,0.990132217,0.529878486,0.198174641,0.949358547,0.133638783,0.025658722000000002,61.177,0.443221924
1891,12,12,353,0.982075791,0.78469547,0.112829406,0.38835964799999995,0.11244196599999999,0.078000838,126.286,0.729040221
1893,17,17,354,0.7304257190000001,0.520305161,0.21589111,0.9417111340000001,0.102732096,0.04427792,117.66799999999999,0.071799791
1924,17,17,355,0.990162436,0.343218962,0.127864282,0.864487895,0.10830037,0.039454517,79.375,0.643045258
1925,17,17,356,0.312169786,0.644946869,0.186612169,0.855491595,0.38433828,0.158623274,120.084,0.297644907
1929,1,38,357,0.941603018,0.339657049,0.610193427,0.927209101,0.195989797,,176.046,0.781325934
1930,98,12,358,0.883951851,0.571442235,0.301613583,0.468029649,0.114331106,,146.35,0.925784663
2012,32,38,359,0.962376665,0.587843295,0.036237523,0.929113434,0.11143259300000001,0.131521517,64.801,0.412810296
2096,38,38,360,0.96920626,0.201718012,0.405839134,0.00021239099999999998,0.121160012,,81.67399999999999,0.263603607
2097,17,17,361,0.994581996,0.287247084,0.149173181,0.876039907,0.10574305,0.040755868,87.788,0.234421985
2099,76,10,362,0.592507743,0.40944181399999996,0.317680261,0.033761547999999995,0.20581594399999997,0.06870306400000001,106.973,0.616174246
3263,17,17,363,0.8773193140000001,0.650043108,0.095497338,0.00919016,0.091481496,0.175054198,122.338,0.557473
3264,17,17,364,0.986380108,0.612859719,0.156110207,0.10454945800000001,0.107289052,0.198543133,109.256,0.48354428899999996
3265,17,17,365,0.994110587,0.36229285,0.461704595,0.939698457,0.335550239,0.027758227000000003,71.27600000000001,0.6504714070000001
3266,17,17,366,0.745584832,0.35016491299999997,0.142087357,0.765823692,0.111015906,0.040671344,166.317,0.196260999
3270,17,17,367,0.863572901,0.256178473,0.260709819,0.908662678,0.137146992,0.095191303,169.732,0.522209383
3271,17,17,368,0.637275845,0.31297608600000004,0.116469239,0.540733452,0.10178326,0.048210450999999994,135.812,0.076134855
3272,17,17,369,0.715640891,0.730889108,0.157846354,0.936570738,0.11136475,0.224547937,93.035,0.197123701
3273,17,17,370,0.709846723,0.46660632799999996,0.168699586,0.899377749,0.10866624,0.046772905999999996,127.898,0.499142329
3274,17,17,371,0.834817215,0.28023764100000004,0.096380305,0.009038644,0.10587872300000001,,61.56399999999999,0.181771739
3492,12,12,384,0.444821741,0.5611661929999999,0.7009123909999999,0.817286449,0.111111109,0.036441446,91.07700000000001,0.34476331600000004
3532,76,10,386,0.43637454299999995,0.585548768,0.78292722,0.894427999,0.142187072,0.047893363,130.464,0.301543052
3533,76,10,387,0.464508187,0.493599096,0.552749254,0.736317709,0.110116731,0.055116269,136.255,0.22148024300000002
3534,76,10,394,0.000712286,0.215454605,0.15491028199999998,0.934585641,0.634111484,0.217626977,97.18,0.056255195
3535,76,10,395,0.056446273,0.141534902,0.9479761170000001,0.896793788,0.652779792,0.084914948,105.29,0.176857187
3537,76,10,396,0.844582417,0.144216558,0.627556839,0.868801112,0.38604799100000003,0.091710416,94.035,0.031675935
3538,76,10,397,0.625136355,0.219944485,0.167366822,0.764413337,0.34910462200000003,0.055937895,74.391,0.093487217
3573,15,15,398,0.002433813,0.45129673,0.972469514,0.916794998,0.309109305,0.153491982,141.07399999999998,0.035459246
3598,17,17,399,0.081227669,0.157287291,0.894475033,0.905146277,0.231034768,0.136550685,112.08,0.031984921
3624,12,12,400,0.989282245,0.152005683,0.091203737,0.7602147359999999,0.138474307,0.037363613,64.902,0.03391702
3707,17,17,401,0.919064763,0.151925435,0.455523009,0.92733472,0.312394234,0.101207505,106.119,0.023318238999999998
3708,17,17,402,0.9752079990000001,0.163319613,0.121384465,0.880795549,0.418239145,0.038552735,84.37299999999999,0.038956008
3720,58,12,403,0.9401404659999999,0.393908944,0.8626594559999999,0.85671189,0.09289355,0.36930063799999996,115.77,0.11478473199999999
3721,58,12,404,0.900033263,0.18507378600000002,0.609550186,0.908268465,0.19872120100000001,0.065938784,83.764,0.06576113
3722,58,12,405,0.000213305,0.252381968,0.284970823,0.939646981,0.08936759,0.074631167,88.70200000000001,0.039766116000000004
3724,58,12,406,0.749772323,0.16971739,0.569925606,0.9187238240000001,0.218856721,0.08858165300000001,112.445,0.038065079
3725,58,12,407,0.904433332,0.315821911,0.856073395,0.9287626109999999,0.674746071,0.10176166800000001,96.381,0.061998303
3761,12,12,408,0.552862773,0.17906385100000002,0.23568487600000002,0.9149490659999999,0.189466435,0.062723618,84.635,0.13496557
3762,12,12,410,0.9307385340000001,0.332540187,0.907335769,0.938266223,0.08924286099999999,0.053696874000000006,150.023,0.03694861
3763,12,12,411,0.943913016,0.333114953,0.331842523,0.913341553,0.13266757,0.034157098999999996,79.74600000000001,0.038170662
3765,12,12,412,0.9906386859999999,0.399673736,0.46290966299999997,0.54888872,0.35300252600000004,0.555433602,67.181,0.209429554
3766,12,12,414,0.939171524,0.487894725,0.3929718,0.0362409,0.620822932,0.621427093,111.62700000000001,0.315653435
3775,46,2,416,0.571189376,0.180967669,0.535992121,0.72188284,0.354404293,0.08259715200000001,80.732,0.082711457
3776,46,2,461,0.9843549659999999,0.571167923,0.319627577,0.030622891,0.567914314,0.050290079,107.23200000000001,0.7885014709999999
3777,46,2,462,0.983754716,0.648854451,0.273136621,0.25823319899999997,0.665152446,0.033116807000000005,115.764,0.517181662
3778,46,2,463,0.9871975940000001,0.694960833,0.30941946,0.340355762,0.10249134900000001,0.039797071,115.397,0.554299192
3779,46,2,464,0.9788038659999999,0.618104705,0.38170649700000003,0.60956193,0.100076934,0.06782950900000001,114.829,0.622699051
3832,17,17,465,0.974927523,0.736577003,0.52024675,0.702974179,0.668435356,0.083877166,122.537,0.9623011359999999
3833,12,12,520,0.9734960229999999,0.5886285139999999,0.413104264,0.940913916,0.11482516,0.06712238,103.84700000000001,0.572030324
3840,12,12,521,0.863267302,0.34253737100000003,0.542242782,0.8637431879999999,0.09241186,0.037870201,88.99700000000001,0.632672412
3880,17,17,522,0.9862978040000001,0.415193851,0.6517224389999999,0.747206005,0.09499264699999999,0.031454877,92.37200000000001,0.78099227
3895,118,2,523,0.9920546440000001,0.321867964,0.423402365,0.953097093,0.079729936,0.037167702999999996,126.486,0.26218352899999997
3896,118,2,524,0.993264791,0.384600793,0.544499164,0.9233467679999999,0.09717956800000001,0.037386615,166.46,0.8234256940000001
3904,17,17,525,0.980884382,0.31343923,0.370345066,0.920694188,0.088021388,0.046286386,135.019,0.187453397
3905,17,17,526,0.874685759,0.49150452,0.301818584,0.836015721,0.11016873699999999,0.030763877000000002,156.583,0.6786789790000001
3906,17,17,527,0.994909713,0.318432473,0.783259459,0.869710364,0.09050305800000001,0.05788733,152.004,0.930636472
3908,17,17,528,0.989515406,0.285662045,0.345081601,0.928601552,0.10475704699999999,0.03128301,93.62100000000001,0.537212019
3909,17,17,529,0.993998846,0.151770351,0.925643532,0.858649742,0.122496404,0.067978604,185.196,0.5970784060000001
3910,17,17,530,0.993296108,0.29941758399999996,0.577453261,0.956820434,0.125684298,0.03677119,104.875,0.5529250370000001
3911,17,17,531,0.972904078,0.45055688299999996,0.385468295,0.893690361,0.098411615,0.035725968999999996,130.166,0.116914265
3912,17,17,532,0.06774159,0.6223136779999999,0.839528917,0.876149842,0.111505403,0.079476823,142.017,0.75972098
3913,17,17,533,0.004513177,0.543460466,0.539879231,0.678026895,0.125256363,0.050414638,105.913,0.180384522
3920,17,17,534,0.9954284179999999,0.311461544,0.143820027,0.919540114,0.12020898199999999,0.040492903,79.795,0.473362787
3921,17,17,535,0.9955650770000001,0.40532753299999996,0.146650627,0.9534616920000001,0.11074073699999999,0.037936186000000004,88.726,0.350392126
3950,12,12,536,0.995770092,0.562415976,0.20125533899999998,0.962910325,0.111904826,0.09779146699999999,127.066,0.569395259
4013,17,17,537,0.994985317,0.39834510100000003,0.22159373699999999,0.84486047,0.111326186,0.277007498,178.46,0.225007161
4017,17,17,538,0.9957751490000001,0.44030919700000004,0.19560695399999997,0.9521473420000001,0.114047935,0.0632442,58.431999999999995,0.39008310399999996
4037,103,17,539,0.9939836470000001,0.274215843,0.080028763,0.928707519,0.11716131800000001,0.060821665999999996,204.53900000000002,0.326579654
4066,33,17,540,0.9957162409999999,0.448508511,0.148548727,0.942321642,0.11627266,0.046574613,45.532,0.355909321
4067,33,17,541,0.995624313,0.44032259700000004,0.174728673,0.9557702859999999,0.111497094,0.054846204,105.539,0.353143849
4068,33,17,542,0.9953836220000001,0.380206549,0.25574544899999996,0.9327643,0.109270193,0.116989472,82.396,0.189935585
4069,33,17,543,0.9956943079999999,0.488955865,0.308023852,0.9501382909999999,0.114150806,0.11356764400000001,93.545,0.381408414
4070,46,2,544,0.98703107,0.319912925,0.140840841,0.89439857,0.112003965,0.090526144,189.43099999999998,0.07788565
4071,46,2,545,0.9889707329999999,0.278097065,0.21859213,0.851636009,0.115964695,0.06903978200000001,87.09899999999999,0.064821662
4072,46,2,546,0.9956504509999999,0.571613681,0.21287689,0.94253578,0.11288226300000001,0.068307587,98.04700000000001,0.44410296299999996
4073,46,2,547,0.9948815040000001,0.37728956700000005,0.162683975,0.87905372,0.112912901,0.089045231,64.725,0.130705545
4074,46,2,548,0.992628154,0.567851787,0.049570274000000004,0.099444856,0.11495230699999999,0.8266743940000001,136.342,0.32912677100000004
4075,46,2,549,0.993891242,0.46689898799999996,0.24850366399999999,0.653721226,0.112796108,0.435648115,217.313,0.58174053
4076,46,2,550,0.20408942,0.713246934,0.501826652,0.8018495640000001,0.110637791,0.032366181,95.00299999999999,0.701298834
4077,46,2,562,0.173623054,0.463296569,0.07765358,0.937443162,0.103642894,0.031335732000000005,130.27700000000002,0.43666619799999995
4078,46,2,563,0.35026488299999997,0.679886433,0.265500393,0.8568474979999999,0.134874243,0.039397135,157.811,0.493877413
4079,46,2,564,0.9395138140000001,0.7214656220000001,0.389176509,0.9457064470000001,0.100627013,0.037957289,87.28399999999999,0.915978159
4080,46,2,565,0.6924559370000001,0.531635713,0.683107402,0.9064239040000001,0.34070861700000005,0.03128049,138.034,0.488731889
4091,117,2,566,0.725318531,0.627271224,0.10285418199999999,0.6278781489999999,0.09948115800000001,0.032163705,80.02199999999999,0.290302685
4092,117,2,567,0.889018862,0.798560011,0.37599029100000003,0.908634783,0.110036364,0.037864391000000004,120.07700000000001,0.9601081929999999
4093,117,2,568,0.119741625,0.683730497,0.402690583,0.904738785,0.112701195,0.041746907,86.719,0.7514190190000001
4094,117,2,569,0.470465788,0.648909465,0.6939908020000001,0.9387448820000001,0.159342067,0.037690562999999996,137.025,0.65679149
4095,117,2,570,0.456907995,0.8057892329999999,0.39937124799999996,0.8537229759999999,0.084593523,0.060618849,120.02,0.597511087
4096,117,2,571,0.8072843190000001,0.565240903,0.132701197,0.593115218,0.10567526699999999,0.037975797,136.877,0.048391092999999996
4097,117,2,572,0.75925427,0.747885618,0.456177458,0.90261565,0.086598341,0.028007099999999997,128.955,0.96878034
4098,117,2,573,0.3423262,0.176094277,0.6395523479999999,0.9265869859999999,0.08415854800000001,0.049742053,125.603,0.150211324
4099,117,2,574,0.30497349,0.077607446,0.9852859209999999,0.684274066,0.31117498899999996,0.06726887,178.19400000000002,0.262651091
4100,117,2,575,0.000425142,0.320546051,0.87334618,0.20347963600000002,0.265390483,0.05211380400000001,87.096,0.499685019
4101,117,2,576,0.051143109000000006,0.362003564,0.572457213,0.967136385,0.106091012,0.037695557000000005,121.039,0.41058009
4102,117,2,577,0.9227988000000001,0.304189052,0.315611966,0.922491122,0.139730726,0.03372036,98.244,0.178164958
4103,117,2,578,0.023003233999999997,0.249938897,0.5218757070000001,0.900696935,0.681334909,0.040203179,84.478,0.37389247
4108,12,12,579,0.0013176370000000002,0.18767289,0.9117914420000001,0.07739233599999999,0.266679898,0.084499159,173.204,0.07518922
4232,92,2,580,0.000573487,0.28060286,0.95233875,8.678530000000001e-05,0.37296781,0.098794309,151.043,0.198531128
4233,92,2,583,0.74898636,0.7658863840000001,0.513172892,0.957209465,0.614844368,0.886913695,180.025,0.401672005
4234,92,2,584,0.518775509,0.737473258,0.544413155,0.802657851,0.110735277,0.450023335,191.933,0.8958515290000001
4235,92,2,585,0.921198207,0.733465113,0.46752045600000003,0.397152876,0.157444892,0.659609136,192.158,0.5520036220000001
4236,92,2,586,0.655719091,0.740829851,0.542545054,0.298939183,0.15321581,0.464027322,92.061,0.670486378
4239,92,2,601,0.966305692,0.226548947,0.020545311,0.911510426,0.159735705,0.034800898,61.302,0.034597735
4450,17,17,602,0.9874326720000001,0.320889463,0.057405878,0.785892,0.092078828,0.040145923,75.73899999999999,0.060071732999999995
4507,77,2,603,0.976032085,0.494076123,0.066349984,0.69061812,0.11252349699999999,0.053262909000000004,114.431,0.11306038199999999
4508,77,2,604,0.968867303,0.285117881,0.020328495,0.11104615699999999,0.096235683,0.039117986,91.766,0.100584036
4509,77,2,605,0.6457261120000001,0.391846911,0.9834314009999999,0.21988990100000003,0.066538007,0.040271929,151.461,0.329802534
4510,77,2,606,0.8647877429999999,0.372892099,0.94024927,0.946465771,0.635640478,0.833185334,108.155,0.154748745
4511,77,2,607,0.7597015309999999,0.6430444679999999,0.715347843,0.433293314,0.19746960300000002,0.200116903,146.344,0.919122373
4519,15,15,608,0.594141036,0.427453331,0.7723291790000001,0.707381974,0.189798137,0.045051383,107.025,0.361567573
4520,15,15,609,0.053303258,0.358275602,0.979813205,0.924506438,0.22648905800000002,0.13841331,121.816,0.20767675600000002
4521,15,15,610,0.99547792,0.47602473100000003,0.38166564700000005,0.970961392,0.105213286,0.026665069,103.59299999999999,0.38108706200000003
4522,15,15,611,0.994512469,0.455334574,0.13331878,0.9161977640000001,0.12053485,0.029163392000000003,85.14,0.34569862799999995
4682,21,21,612,0.878946697,0.466534661,0.512555695,0.9265515209999999,0.106609644,0.168378465,176.06,0.893941103
4684,21,21,617,0.798739055,0.628539462,0.07099855299999999,0.000506597,0.111362297,0.058042565,48.148999999999994,0.158807135
4685,21,21,618,0.9448232329999999,0.558583076,0.328309927,0.800838029,0.250203317,0.033885614,96.042,0.042423157
